2013-11-26,7973.07
2013-11-25,7969.55
2013-11-22,7961.74
2013-11-21,7952.58
2013-11-20,7944.65
2013-11-19,7933.57
2013-11-18,7921.65
2013-11-15,7926.01
2013-11-14,7929.44
2013-11-13,7936.2
2013-11-12,7936.2
2013-11-11,7936.2
2013-11-08,7909.03
2013-11-07,7911.17
2013-11-06,7905.65
2013-11-05,7910.91
2013-11-04,7917.95
2013-11-01,7908.4
2013-10-31,7901.03
2013-10-30,7896.14
2013-10-29,7889.03
2013-10-28,7883.39
2013-10-25,7866.62
2013-10-24,7861.35
2013-10-23,7880.93
2013-10-22,7884.07
2013-10-21,7885.69
2013-10-18,7874.11
2013-10-17,7865.8
2013-10-16,7873.0
2013-10-15,7877.78
2013-10-14,7875.63
2013-10-11,7856.65
2013-10-10,7850.39
2013-10-09,7853.25
2013-10-08,7867.83
2013-10-07,7860.35
2013-10-04,7837.89
2013-10-03,7849.57
2013-10-02,7845.67
2013-10-01,7845.63
2013-09-30,7837.74
2013-09-27,7843.05
2013-09-26,7844.52
2013-09-25,7842.01
2013-09-24,7848.36
2013-09-23,7832.89
2013-09-20,7816.28
2013-09-19,7850.78
2013-09-18,7840.42
2013-09-17,7831.95
2013-09-16,7842.52
2013-09-13,7838.2
2013-09-12,7841.12
2013-09-11,7830.71
2013-09-10,7820.67
2013-09-09,7820.1
2013-09-06,7847.64
2013-09-05,7856.28
2013-09-04,7860.13
2013-09-03,7856.77
2013-09-02,7845.04
2013-08-30,7825.0
2013-08-29,7814.68
2013-08-28,7820.88
2013-08-27,7820.15
2013-08-26,7824.38
2013-08-23,7824.07
2013-08-22,7813.72
2013-08-21,7821.76
2013-08-20,7815.65
2013-08-19,7813.44
2013-08-16,7811.63
2013-08-15,7810.05
2013-08-14,7806.09
2013-08-13,7809.42
2013-08-12,7809.17
2013-08-09,7793.35
2013-08-08,7796.16
2013-08-07,7799.03
2013-08-06,7780.25
2013-08-05,7771.51
2013-08-02,7794.3
2013-08-01,7790.93
2013-07-31,7787.85
2013-07-30,7789.82
2013-07-29,7794.15
2013-07-26,7784.6
2013-07-25,7780.19
2013-07-24,7791.52
2013-07-23,7795.68
2013-07-22,7802.06
2013-07-19,7795.2
2013-07-18,7786.23
2013-07-17,7794.64
2013-07-16,7802.04
2013-07-15,7774.34
2013-07-12,7763.94
2013-07-11,7796.26
2013-07-10,7773.22
2013-07-09,7789.28
2013-07-08,7782.99
2013-07-05,7767.73
2013-07-04,7769.75
2013-07-03,7763.28
2013-07-02,7770.55
2013-07-01,7747.92
2013-06-28,7731.27
2013-06-27,7727.17
2013-06-26,7740.34
2013-06-25,7780.27
2013-06-24,7769.9
2013-06-21,7718.69
2013-06-20,7717.15
2013-06-19,7713.67
2013-06-18,7702.23
2013-06-17,7692.3
2013-06-14,7692.51
2013-06-13,7693.98
2013-06-12,7698.71
2013-06-11,7715.03
2013-06-10,7709.01
2013-06-07,7691.66
2013-06-06,7718.9
2013-06-05,7738.46
2013-06-04,7695.8
2013-06-03,7682.44
2013-05-31,7675.24
2013-05-30,7670.58
2013-05-29,7673.78
2013-05-28,7673.17
2013-05-27,7663.52
2013-05-24,7660.95
2013-05-23,7664.64
2013-05-22,7667.58
2013-05-21,7674.97
2013-05-20,7677.6
2013-05-17,7672.17
2013-05-16,7681.13
2013-05-15,7676.73
2013-05-14,7670.39
2013-05-13,7660.7
2013-05-10,7661.61
2013-05-09,7666.68
2013-05-08,7660.19
2013-05-07,7655.37
2013-05-06,7712.08
2013-05-03,7786.78
2013-05-02,7770.18
2013-05-01,7748.8
2013-04-30,7750.36
2013-04-29,7817.81
2013-04-26,7793.52
2013-04-25,7779.7
2013-04-24,7743.06
2013-04-23,7706.12
2013-04-22,7752.78
2013-04-19,7815.09
2013-04-18,7791.11
2013-04-17,7792.12
2013-04-16,7783.17
2013-04-15,7820.22
2013-04-12,7810.94
2013-04-11,7800.21
2013-04-10,7797.74
2013-04-09,7798.87
2013-04-08,7833.28
2013-04-05,7813.48
2013-04-04,7793.66
2013-04-03,7773.44
2013-04-02,7819.4
2013-04-01,7830.95
2013-03-29,7815.72
2013-03-28,7839.89
2013-03-27,7845.85
2013-03-26,7812.39
2013-03-25,7822.15
2013-03-22,7839.69
2013-03-21,7870.64
2013-03-20,7851.39
2013-03-19,7846.93
2013-03-18,7851.7
2013-03-15,7866.81
2013-03-14,7876.29
2013-03-13,7881.2
2013-03-12,7880.14
2013-03-11,7873.73
2013-03-08,7893.14
2013-03-07,7893.53
2013-03-06,7891.91
2013-03-05,7890.88
2013-03-04,7889.1
2013-03-01,7890.18
2013-02-28,7923.07
2013-02-27,7946.07
2013-02-26,7895.33
2013-02-25,7887.67
2013-02-22,7893.71
2013-02-21,7896.44
2013-02-20,7907.05
2013-02-19,7906.51
2013-02-18,7917.01
2013-02-15,7928.6
2013-02-14,7921.68
2013-02-13,7927.6
2013-02-12,7939.1
2013-02-11,7949.19
2013-02-08,7936.23
2013-02-07,7936.87
2013-02-06,7947.37
2013-02-05,7940.12
2013-02-04,7938.14
2013-02-01,7947.85
2013-01-31,7953.03
2013-01-30,7946.62
2013-01-29,7937.68
2013-01-28,7939.12
2013-01-25,7952.99
2013-01-24,7962.19
2013-01-23,7975.32
2013-01-22,7987.4
2013-01-21,7985.53
2013-01-18,7975.56
2013-01-17,7974.36
2013-01-16,7957.93
2013-01-15,7934.81
2013-01-14,7939.08
2013-01-11,7973.51
2013-01-10,7961.55
2013-01-09,7943.14
2013-01-08,7960.87
2013-01-07,7969.61
2013-01-04,7980.26
2013-01-03,7973.78
2013-01-02,7970.34
2013-01-01,7970.66
2012-12-31,7973.72
2012-12-28,7996.25
2012-12-27,8013.03
2012-12-26,8017.32
2012-12-25,8010.05
2012-12-24,7997.61
2012-12-21,7998.42
2012-12-20,7996.34
2012-12-19,7985.01
2012-12-18,7962.93
2012-12-17,7967.37
2012-12-14,7991.55
2012-12-13,7990.06
2012-12-12,7994.39
2012-12-11,7995.42
2012-12-10,7998.58
2012-12-07,8000.41
2012-12-06,7999.32
2012-12-05,8001.86
2012-12-04,7999.84
2012-12-03,7990.25
2012-11-30,7987.6
2012-11-29,7997.06
2012-11-28,7985.74
2012-11-27,7981.89
2012-11-26,7988.87
2012-11-23,8015.32
2012-11-22,8020.05
2012-11-21,8016.11
2012-11-20,8012.45
2012-11-19,8016.15
2012-11-16,8021.8
2012-11-15,8020.65
2012-11-14,8017.41
2012-11-13,8018.62
2012-11-12,8019.43
2012-11-09,8013.29
2012-11-08,8003.44
2012-11-07,8013.04
2012-11-06,8030.26
2012-11-05,8031.48
2012-11-02,8010.27
2012-11-01,7998.08
2012-10-31,7996.82
2012-10-30,7985.3
2012-10-29,7986.4
2012-10-26,7996.99
2012-10-25,7996.6
2012-10-24,8000.61
2012-10-23,8005.14
2012-10-22,8008.31
2012-10-19,7996.03
2012-10-18,7990.13
2012-10-17,8011.6
2012-10-16,8009.51
2012-10-15,8008.24
2012-10-12,8006.17
2012-10-11,8005.2
2012-10-10,7999.58
2012-10-09,7997.3
2012-10-08,8000.86
2012-10-05,8008.02
2012-10-04,8014.24
2012-10-03,8025.14
2012-10-02,8045.99
2012-10-01,8037.59
2012-09-28,8005.77
2012-09-27,8002.66
2012-09-26,8004.15
2012-09-25,8018.1
2012-09-24,8012.34
2012-09-21,8002.46
2012-09-20,8007.64
2012-09-19,8001.83
2012-09-18,7991.33
2012-09-17,7998.58
2012-09-14,8008.91
2012-09-13,8003.43
2012-09-12,8003.3
2012-09-11,7954.58
2012-09-10,7954.52
2012-09-07,8001.72
2012-09-06,8015.28
2012-09-05,8012.01
2012-09-04,8018.91
2012-09-03,8019.06
2012-08-31,8010.59
2012-08-30,8007.33
2012-08-29,8019.52
2012-08-28,8022.16
2012-08-27,8023.52
2012-08-24,8005.78
2012-08-23,8005.78
2012-08-22,8001.53
2012-08-21,8030.16
2012-08-20,8018.7
2012-08-17,7993.6
2012-08-16,7993.6
2012-08-15,8005.59
2012-08-14,8005.59
2012-08-13,8018.09
2012-08-10,8017.07
